Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.464190e+01;2.502888e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.520790e+01;2.409736e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.455529e+01;2.517781e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.479403e+01;2.477150e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.492752e+01;2.454998e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.480038e+01;2.476087e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.477553e+01;2.480251e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.186848e+01;3.087761e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.157040e+01;3.167309e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.175666e+01;3.117131e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.162691e+01;3.151916e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.159986e+01;3.159264e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.177011e+01;3.113568e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.133325e+01;3.233585e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.138201e+01;3.219733e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.136425e+01;3.224763e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.185998e+01;3.089974e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.479388e+01;2.477176e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.468310e+01;2.495865e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.446472e+01;2.533547e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.409544e+01;2.599921e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.451154e+01;2.525373e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.464259e+01;2.502770e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.420313e+01;2.580209e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.444717e+01;2.536624e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.446256e+01;2.533925e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.485513e+01;2.466962e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.505682e+01;2.433916e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.605451e+01;2.282663e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.612205e+01;2.273100e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.659907e+01;2.207777e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.497013e+01;2.448011e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.548114e+01;2.367205e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.578833e+01;2.321146e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.588601e+01;2.306875e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.556322e+01;2.354720e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.628545e+01;2.250293e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.537097e+01;2.384171e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.502968e+01;2.438311e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.599216e+01;2.291563e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.575876e+01;2.325502e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.601628e+01;2.288111e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.618937e+01;2.263648e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.614795e+01;2.269454e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.616223e+01;2.267449e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.564890e+01;2.341829e+01;dmdas
