Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.350940e+01;5.940280e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.338811e+01;5.961861e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.583796e+01;5.554312e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.137555e+01;6.344280e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.233006e+01;6.156970e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.615348e+01;5.505839e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.530007e+01;5.638947e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.455930e+01;3.648420e+01;random
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.737609e+01;5.325737e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.144863e+01;3.869010e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.624363e+01;5.492144e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.202074e+01;6.216446e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.348413e+01;5.944764e+01;lws
