Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.830535e+01;5.196538e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.442840e+01;3.657194e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.705801e+01;3.488647e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.898647e+01;3.374591e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.932396e+01;3.355394e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.740397e+01;3.467621e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.852762e+01;3.401048e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.740337e+01;3.467658e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.640876e+01;3.528800e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.944016e+01;3.348834e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.397173e+01;3.688139e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.592529e+01;4.334328e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.609162e+01;4.318686e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.890390e+01;4.070335e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.517231e+01;4.406576e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.485047e+01;4.438198e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.634017e+01;4.295522e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.447293e+01;4.475874e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.858170e+01;4.097329e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.723116e+01;4.214490e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.627271e+01;4.301785e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.240493e+01;4.694153e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.172438e+01;4.770718e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.050864e+01;4.913895e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.286187e+01;4.644110e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.337126e+01;4.589565e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.351538e+01;4.574366e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.092193e+01;4.864268e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.259234e+01;4.673498e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.161939e+01;4.782753e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.269022e+01;4.662783e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.895442e+01;5.109952e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.083024e+01;4.875191e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.817650e+01;5.214078e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.893641e+01;5.112316e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.858720e+01;5.158582e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.874196e+01;5.137975e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.518374e+01;5.657591e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.900092e+01;5.103860e+01
