Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.252284e+01;4.681137e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.912348e+01;5.087871e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.153045e+01;4.792994e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.920606e+01;5.077155e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.278334e+01;4.652634e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.226072e+01;4.710171e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.160845e+01;4.784009e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.913981e+01;5.085749e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.145188e+01;4.802079e+01
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.286044e+01;4.644265e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.305118e+01;3.752136e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.118088e+01;3.889250e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.943637e+01;4.026493e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.221741e+01;3.812048e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.829647e+01;4.121528e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.033488e+01;3.954618e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.995166e+01;3.984958e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.086976e+01;3.913037e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.047275e+01;3.943816e+01
0;dgetrf_nopiv;23;0;1;6;0;400;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.177824e+01;3.844380e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.430334e+01;3.095566e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.288397e+01;3.165437e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.351346e+01;3.134064e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.481444e+01;3.071155e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.239304e+01;3.190343e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.547097e+01;3.040359e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.384185e+01;3.117943e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.155876e+01;3.233581e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.347772e+01;3.135828e+01
0;dgetrf_nopiv;23;0;1;6;0;420;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.625964e+01;3.004170e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.660810e+01;3.516374e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.805089e+01;3.428978e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.608695e+01;3.549047e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.755844e+01;3.458315e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.663366e+01;3.514787e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.517341e+01;3.607811e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.452107e+01;3.650978e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.720427e+01;3.479727e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.872038e+01;3.389883e+01
0;dgetrf_nopiv;23;0;1;6;0;460;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.931621e+01;3.355832e+01
